pc_timestamp,arduino_ms,analog_value
1778666833.9051752,67862380,552
1778666833.9061744,20,559
1778666833.9071734,40,557
1778666833.908173,60,556
1778666833.9091728,80,557
1778666833.9101741,100,558
1778666833.9111714,120,557
1778666833.9121711,140,556
1778666833.9131706,160,556
1778666833.9151702,180,557
1778666833.9161687,200,558
1778666833.9171681,220,555
1778666833.9181674,240,556
1778666833.919167,260,558
1778666833.9201665,280,557
1778666833.9211662,300,555
1778666833.9221654,320,555
1778666833.9241703,340,557
1778666833.925164,360,555
1778666833.9261627,380,557
1778666833.9271626,400,556
1778666833.9281619,420,556
1778666833.9291618,440,558
1778666833.9291618,460,557
1778666833.9291618,480,556
1778666833.9291618,500,556
1778666833.9301603,520,558
1778666833.9301603,540,557
1778666833.944913,560,555
1778666833.9654143,580,556
1778666833.9854028,600,558
1778666834.006289,620,558
1778666834.0268393,640,555
1778666834.0472918,660,556
1778666834.0677898,680,557
1778666834.0841649,700,557
1778666834.1046655,720,556
1778666834.1236184,740,556
1778666834.1455038,760,557
1778666834.1660419,780,558
1778666834.1869287,800,554
1778666834.2079132,820,555
1778666834.2269003,840,557
1778666834.2428908,860,558
1778666834.2638774,880,557
1778666834.283867,900,556
1778666834.3038552,920,557
1778666834.3248427,940,558
1778666834.3448458,960,557
1778666834.3658195,980,553
1778666834.3858273,1000,556
1778666834.4068155,1020,556
1778666834.422788,1040,557
1778666834.443776,1060,553
1778666834.4637785,1080,555
1778666834.484533,1100,558
1778666834.5050333,1120,558
1778666834.5258925,1140,556
1778666834.546036,1160,556
1778666834.5665333,1180,558
1778666834.5829084,1200,557
1778666834.6031616,1220,556
1778666834.6239092,1240,557
1778666834.6442862,1260,558
1778666834.6648977,1280,558
1778666834.6852853,1300,555
1778666834.7057846,1320,556
1778666834.7266376,1340,558
1778666834.7466607,1360,558
1778666834.763034,1380,556
1778666834.783931,1400,556
1778666834.8040347,1420,558
1778666834.824533,1440,558
1778666834.845033,1460,555
1778666834.865411,1480,555
1778666834.8857758,1500,558
1778666834.9064138,1520,558
1778666834.9227867,1540,556
1778666834.9435642,1560,556
1778666834.9637883,1580,558
1778666834.9842875,1600,558
1778666835.0046637,1620,557
1778666835.024802,1640,555
1778666835.0456626,1660,556
1778666835.066163,1680,558
1778666835.086663,1700,557
1778666835.1030378,1720,555
1778666835.123538,1740,556
1778666835.1433258,1760,556
1778666835.1644132,1780,558
1778666835.1849139,1800,557
1778666835.2054133,1820,557
1778666835.2251606,1840,558
1778666835.2464101,1860,557
1778666835.2627885,1880,556
1778666835.2832909,1900,556
1778666835.3035438,1920,558
1778666835.3251789,1940,557
1778666835.3461027,1960,556
1778666835.3661492,1980,557
1778666835.3866794,2000,559
1778666835.4070566,2020,557
1778666835.427308,2040,556
1778666835.4425604,2060,557
1778666835.4634228,2080,558
1778666835.483922,2100,559
1778666835.5053992,2120,554
1778666835.52593,2140,555
1778666835.5462184,2160,558
1778666835.566933,2180,557
1778666835.5873053,2200,556
1778666835.602674,2220,557
1778666835.6231737,2240,557
1778666835.6433392,2260,559
1778666835.6651819,2280,556
1778666835.6856816,2300,555
1778666835.706056,2320,558
1778666835.7265563,2340,558
1778666835.7484522,2360,556
1778666835.768555,2380,555
1778666835.783935,2400,558
1778666835.803425,2420,558
1778666835.8238802,2440,556
1778666835.8445675,2460,555
1778666835.8656893,2480,557
1778666835.8863168,2500,558
1778666835.9068134,2520,556
1778666835.9274163,2540,552
1778666835.9426718,2560,557
1778666835.9631474,2580,558
1778666835.983677,2600,558
1778666836.0050595,2620,556
1778666836.0255585,2640,556
1778666836.0458007,2660,559
1778666836.0664866,2680,558
1778666836.0870562,2700,555
1778666836.1074338,2720,556
1778666836.1266356,2740,558
1778666836.1474268,2760,558
1778666836.1638052,2780,556
1778666836.1853151,2800,555
1778666836.2059295,2820,558
1778666836.227168,2840,558
1778666836.2480333,2860,555
1778666836.268797,2880,555
1778666836.288684,2900,557
1778666836.307051,2920,558
1778666836.327486,2940,557
1778666836.3451338,2960,556
1778666836.3661811,2980,554
1778666836.3870592,3000,558
1778666836.4084399,3020,557
1778666836.4289355,3040,556
1778666836.448266,3060,557
1778666836.4669478,3080,558
1778666836.487302,3100,557
1778666836.5048137,3120,556
1778666836.5253143,3140,557
1778666836.545888,3160,558
1778666836.5678046,3180,557
1778666836.5876882,3200,555
1778666836.608395,3220,557
1778666836.628689,3240,558
1778666836.6470578,3260,557
1778666836.667553,3280,556
1778666836.6848676,3300,557
1778666836.7064395,3320,557
1778666836.7262366,3340,557
1778666836.7476141,3360,553
1778666836.7672975,3380,554
1778666836.7884378,3400,558
1778666836.8068042,3420,558
1778666836.8270178,3440,555
1778666836.8441367,3460,556
1778666836.8651245,3480,557
1778666836.8850787,3500,558
1778666836.9056218,3520,556
1778666836.9256778,3540,555
1778666836.947516,3560,557
1778666836.968532,3580,557
1778666836.987056,3600,556
1778666837.0074303,3620,555
1778666837.0249429,3640,556
1778666837.045259,3660,556
1778666837.0648692,3680,556
1778666837.086263,3700,554
1778666837.1068869,3720,556
1778666837.1272604,3740,558
1778666837.1463332,3760,555
1778666837.1669493,3780,554
1778666837.1830747,3800,556
1778666837.2040749,3820,557
1778666837.2243514,3840,556
1778666837.2452452,3860,555
1778666837.265911,3880,555
1778666837.2862806,3900,557
1778666837.306688,3920,557
1778666837.32669,3940,554
1778666837.346683,3960,555
1778666837.3636687,3980,557
1778666837.3836439,4000,557
1778666837.4046474,4020,555
1778666837.4256396,4040,555
1778666837.4456105,4060,557
1778666837.4665973,4080,557
1778666837.4865859,4100,556
1778666837.5065749,4120,555
1778666837.5235655,4140,557
1778666837.5435543,4160,557
1778666837.564561,4180,557
1778666837.5855305,4200,555
1778666837.6054983,4220,556
1778666837.6259987,4240,557
1778666837.6457164,4260,558
1778666837.666933,4280,554
1778666837.6873631,4300,555
1778666837.7033405,4320,557
1778666837.7243478,4340,557
1778666837.74433,4360,555
1778666837.7655404,4380,552
1778666837.7855294,4400,557
1778666837.8065176,4420,557
1778666837.8261378,4440,555
1778666837.8471272,4460,555
1778666837.863119,4480,557
1778666837.8839238,4500,557
1778666837.9038908,4520,556
1778666837.9248657,4540,555
1778666837.944869,4560,556
1778666837.9658425,4580,557
1778666837.9868498,4600,557
1778666838.0070364,4620,554
1778666838.0268362,4640,555
1778666838.0438097,4660,557
1778666838.0641844,4680,557
1778666838.0846875,4700,554
1778666838.1051855,4720,555
1778666838.1256857,4740,557
1778666838.146277,4760,556
1778666838.1665628,4780,554
1778666838.1870615,4800,554
1778666838.2075694,4820,556
1778666838.2239442,4840,556
1778666838.2444148,4860,553
1778666838.266047,4880,554
1778666838.2874496,4900,555
1778666838.3079512,4920,557
1778666838.328325,4940,557
1778666838.3464198,4960,554
1778666838.367951,4980,555
1778666838.3838365,5000,557
1778666838.405203,5020,556
1778666838.4252853,5040,554
1778666838.4462023,5060,554
1778666838.4672701,5080,557
1778666838.4879558,5100,556
1778666838.5065675,5120,554
1778666838.5280788,5140,555
1778666838.547694,5160,555
1778666838.5642426,5180,556
1778666838.5851853,5200,556
1778666838.6059551,5220,554
1778666838.6263068,5240,556
1778666838.6468163,5260,556
1778666838.6685035,5280,554
1778666838.686695,5300,555
1778666838.7071936,5320,556
1778666838.7236946,5340,556
1778666838.745206,5360,555
1778666838.7646217,5380,554
1778666838.7860491,5400,556
1778666838.8065803,5420,557
1778666838.8280773,5440,555
1778666838.8490531,5460,554
1778666838.8667383,5480,555
1778666838.8874466,5500,556
1778666838.9041054,5520,555
1778666838.9253333,5540,553
1778666838.9459581,5560,554
1778666838.9658468,5580,556
1778666838.9867737,5600,555
1778666839.0083292,5620,554
1778666839.0266967,5640,555
1778666839.047275,5660,556
1778666839.0643494,5680,556
1778666839.0843375,5700,551
1778666839.104576,5720,555
1778666839.1250758,5740,556
1778666839.145573,5760,555
1778666839.167057,5780,554
1778666839.1873844,5800,554
1778666839.206951,5820,557
1778666839.2269192,5840,556
1778666839.2438273,5860,554
1778666839.2642224,5880,554
1778666839.284828,5900,557
1778666839.305326,5920,556
1778666839.325673,5940,554
1778666839.3472118,5960,554
1778666839.3662899,5980,556
1778666839.387202,6000,556
1778666839.403577,6020,554
1778666839.4240773,6040,554
1778666839.4445772,6060,556
1778666839.46525,6080,557
1778666839.485452,6100,556
