pc_timestamp,arduino_ms,analog_value
1778513266.3759162,54400,506
1778513266.3965116,54420,506
1778513266.4165301,54440,508
1778513266.4337406,54460,505
1778513266.4544997,54480,508
1778513266.475387,54500,507
1778513266.4958892,54520,506
1778513266.5158436,54540,508
1778513266.5367665,54560,505
1778513266.556258,54580,508
1778513266.576652,54600,507
1778513266.5940104,54620,507
1778513266.6142964,54640,509
1778513266.6339777,54660,506
1778513266.6546743,54680,508
1778513266.6750205,54700,506
1778513266.6955204,54720,506
1778513266.7164385,54740,509
1778513266.7363982,54760,505
1778513266.7568088,54780,507
1778513266.7734032,54800,507
1778513266.7937784,54820,506
1778513266.8145275,54840,509
1778513266.8346384,54860,506
1778513266.8552845,54880,508
1778513266.8763466,54900,508
1778513266.896161,54920,506
1778513266.916636,54940,509
1778513266.9336529,54960,505
1778513266.9540927,54980,507
1778513266.9740422,55000,507
1778513266.9945433,55020,505
1778513267.0147882,55040,509
1778513267.0354223,55060,507
1778513267.0559244,55080,506
1778513267.0764244,55100,507
1778513267.096926,55120,505
1778513267.1133022,55140,508
1778513267.133804,55160,507
1778513267.1543078,55180,507
1778513267.1748073,55200,508
1778513267.1953084,55220,506
1778513267.2160378,55240,508
1778513267.236159,55260,506
1778513267.2566895,55280,506
1778513267.2730653,55300,508
1778513267.2935662,55320,506
1778513267.3140676,55340,508
1778513267.3344438,55360,507
1778513267.354947,55380,506
1778513267.3754478,55400,508
1778513267.3959506,55420,506
1778513267.4162633,55440,508
1778513267.4367552,55460,508
1778513267.4533284,55480,506
1778513267.47383,55500,508
1778513267.4942067,55520,506
1778513267.514385,55540,507
1778513267.5352125,55560,507
1778513267.5557115,55580,506
1778513267.5760875,55600,508
1778513267.5965898,55620,506
1778513267.6130922,55640,508
1778513267.6332111,55660,508
1778513267.6538928,55680,506
1778513267.6744719,55700,509
1778513267.6953757,55720,507
1778513267.7158008,55740,507
1778513267.7365475,55760,508
1778513267.7563517,55780,506
1778513267.7768037,55800,508
1778513267.7932293,55820,506
1778513267.813733,55840,506
1778513267.8344586,55860,508
1778513267.854915,55880,506
1778513267.8752356,55900,508
1778513267.8956127,55920,507
1778513267.9159088,55940,506
1778513267.9366171,55960,508
1778513267.9529912,55980,506
1778513267.9734933,56000,508
1778513267.9938238,56020,508
1778513268.0142539,56040,506
1778513268.0349991,56060,508
1778513268.0553944,56080,506
1778513268.0758777,56100,507
1778513268.0963793,56120,507
1778513268.1167552,56140,506
1778513268.1337988,56160,508
1778513268.1537578,56180,506
1778513268.1742587,56200,508
1778513268.1948504,56220,508
1778513268.2151372,56240,506
1778513268.2356384,56260,508
1778513268.25614,56280,506
1778513268.2765167,56300,507
1778513268.2940283,56320,507
1778513268.31453,56340,505
1778513268.334059,56360,508
1778513268.3554075,56380,505
1778513268.3759084,56400,507
1778513268.3964105,56420,507
1778513268.4165092,56440,506
1778513268.4361901,56460,509
1778513268.4567778,56480,506
1778513268.474166,56500,508
1778513268.4946663,56520,507
1778513268.515169,56540,506
1778513268.5353186,56560,508
1778513268.556171,56580,506
1778513268.576673,56600,507
1778513268.595599,56620,507
1778513268.6174233,56640,506
1778513268.636754,56660,508
1778513268.6542199,56680,506
1778513268.6741786,56700,507
1778513268.695434,56720,508
1778513268.7161808,56740,506
1778513268.73621,56760,508
1778513268.7565722,56780,507
1778513268.7765613,56800,507
1778513268.7966807,56820,509
1778513268.8131807,56840,505
1778513268.834119,56860,507
1778513268.8551645,56880,506
1778513268.8744845,56900,506
1778513268.8958173,56920,508
1778513268.9166975,56940,506
1778513268.9359772,56960,508
1778513268.9564424,56980,507
1778513268.977068,57000,505
1778513268.9944553,57020,508
1778513269.014958,57040,506
1778513269.0349348,57060,508
1778513269.055837,57080,508
1778513269.0763361,57100,506
1778513269.0968401,57120,508
1778513269.1162086,57140,506
1778513269.1367054,57160,507
1778513269.153818,57180,507
1778513269.174593,57200,506
1778513269.1950967,57220,507
1778513269.2149935,57240,506
1778513269.2353165,57260,508
1778513269.256308,57280,508
1778513269.276295,57300,506
1778513269.2959197,57320,509
1778513269.3165715,57340,507
1778513269.3336349,57360,506
1778513269.353842,57380,508
1778513269.3743458,57400,506
1778513269.3948452,57420,507
1778513269.4153063,57440,506
1778513269.4357245,57460,506
1778513269.4562247,57480,508
1778513269.476729,57500,506
1778513269.4931023,57520,508
1778513269.5132296,57540,507
1778513269.533547,57560,507
1778513269.5546098,57580,509
1778513269.5751095,57600,506
1778513269.595288,57620,507
1778513269.6159942,57640,508
1778513269.6364672,57660,506
1778513269.6571753,57680,508
1778513269.6738124,57700,506
1778513269.693876,57720,507
1778513269.714251,57740,507
1778513269.7343836,57760,506
1778513269.7552547,57780,509
1778513269.7757566,57800,507
1778513269.7962172,57820,508
1778513269.8166373,57840,508
1778513269.8331356,57860,506
1778513269.8534834,57880,509
1778513269.8741765,57900,506
1778513269.894517,57920,507
1778513269.9150171,57940,509
1778513269.9360425,57960,506
1778513269.9560208,57980,508
1778513269.976397,58000,507
1778513269.996899,58020,507
1778513270.013275,58040,508
1778513270.034785,58060,506
1778513270.0542781,58080,508
1778513270.0747795,58100,507
1778513270.0952814,58120,507
1778513270.115658,58140,509
1778513270.136288,58160,506
1778513270.1560447,58180,508
1778513270.1730409,58200,507
1778513270.1935406,58220,506
1778513270.2140398,58240,508
1778513270.2342305,58260,506
1778513270.255043,58280,507
1778513270.2754195,58300,508
1778513270.2964547,58320,505
1778513270.316423,58340,508
1778513270.33654,58360,507
1778513270.3532226,58380,507
1778513270.373888,58400,509
1778513270.394304,58420,506
1778513270.4146805,58440,508
1778513270.435662,58460,506
1778513270.4556615,58480,506
1778513270.4761457,58500,508
1778513270.4965618,58520,506
1778513270.5137706,58540,508
1778513270.534573,58560,507
1778513270.5544667,58580,505
1778513270.575453,58600,509
1778513270.5959551,58620,506
1778513270.6164548,58640,508
1778513270.6359055,58660,507
1778513270.6565883,58680,506
1778513270.6768222,58700,509
1778513270.6942122,58720,506
1778513270.714712,58740,507
1778513270.7352138,58760,507
1778513270.754707,58780,506
1778513270.7762177,58800,509
1778513270.7962048,58820,506
1778513270.8162093,58840,508
1778513270.836143,58860,509
1778513270.8528411,58880,506
1778513270.8735182,58900,508
1778513270.893967,58920,508
1778513270.9144704,58940,506
1778513270.93498,58960,509
1778513270.9553475,58980,505
1778513270.9758487,59000,507
1778513270.9963503,59020,507
1778513271.0168517,59040,505
1778513271.033073,59060,509
1778513271.0540628,59080,507
1778513271.0747712,59100,508
1778513271.0947342,59120,508
1778513271.1152353,59140,506
1778513271.135513,59160,508
1778513271.1559927,59180,506
1778513271.176613,59200,507
1778513271.1969922,59220,509
1778513271.2134917,59240,506
1778513271.2339945,59260,507
1778513271.254315,59280,507
1778513271.2758794,59300,506
1778513271.2963812,59320,508
1778513271.316885,59340,506
1778513271.3367932,59360,508
1778513271.3564818,59380,507
1778513271.3741264,59400,506
1778513271.3946407,59420,508
1778513271.415266,59440,506
1778513271.4356525,59460,507
1778513271.4559047,59480,507
1778513271.4766483,59500,506
1778513271.496011,59520,509
1778513271.5165114,59540,507
1778513271.5370042,59560,506
1778513271.5537014,59580,508
1778513271.574372,59600,506
1778513271.5954037,59620,508
1778513271.6159053,59640,508
1778513271.6364083,59660,506
1778513271.6567242,59680,507
1778513271.676274,59700,505
1778513271.6967757,59720,507
1778513271.7141645,59740,506
1778513271.7346637,59760,506
1778513271.7549453,59780,508
1778513271.7756507,59800,507
1778513271.7957647,59820,508
1778513271.8160205,59840,509
1778513271.8370476,59860,506
1778513271.856452,59880,508
1778513271.8770397,59900,508
1778513271.8944275,59920,506
1778513271.9149284,59940,508
1778513271.9354315,59960,506
1778513271.9544349,59980,507
1778513271.9754093,60000,507
1778513271.995412,60020,506
1778513272.016114,60040,509
1778513272.0369353,60060,506
1778513272.053174,60080,507
