[17/12/25 13:46:43] | ERROR | EXP:None | EXCEPTION in go_to_vial after 0.000s: No vial with position 5
[14/01/26 11:05:10] | ERROR | EXP:Development | EXCEPTION in move_z after 0.010s: Requested Z (200) exceeds max safe Z (120)
[14/01/26 11:05:16] | ERROR | EXP:Development | EXCEPTION in move_z after 0.001s: Requested Z (180) exceeds max safe Z (120)
[14/01/26 11:06:04] | ERROR | EXP:Development | EXCEPTION in move_z after 0.000s: '>' not supported between instances of 'int' and 'NoneType'
[14/01/26 11:22:05] | ERROR | EXP:Development | EXCEPTION in move_z after 0.000s: Requested Z (123) exceeds max safe Z (120)
[14/01/26 11:30:59] | ERROR | EXP:Development | EXCEPTION in move_z after 0.000s: Requested Z (126) exceeds max safe Z (125)
[14/01/26 16:11:36] | ERROR | EXP:Development | EXCEPTION in move_z after 0.000s: Requested Z (127) exceeds max safe Z (125)
[09/02/26 11:56:30] | ERROR | EXP:Development | EXCEPTION in connect after 0.000s: "port" must be None or a string, not <class 'serial.serialwin32.Serial'>
[09/02/26 11:58:04] | ERROR | EXP:Development | EXCEPTION in connect after 0.000s: could not open port 'COM2': PermissionError(13, 'Access is denied.', None, 5)
[09/02/26 11:58:15] | ERROR | EXP:Development | EXCEPTION in connect after 0.000s: could not open port 'COM2': PermissionError(13, 'Access is denied.', None, 5)
[09/02/26 11:59:04] | ERROR | EXP:Development | EXCEPTION in go_to_pos after 1.006s: Incomplete response: 
[09/02/26 11:59:04] | ERROR | EXP:Development | EXCEPTION in connect after 1.096s: Incomplete response: 
[09/02/26 11:59:37] | ERROR | EXP:Development | EXCEPTION in connect after 0.000s: could not open port 'COM2': PermissionError(13, 'Access is denied.', None, 5)
[13/02/26 14:01:17] | ERROR | EXP:Development | EXCEPTION in go_to_pos after 0.001s: Serial port not open
[13/02/26 14:01:17] | ERROR | EXP:Development | EXCEPTION in go_into_dim after 0.001s: Serial port not open
[13/02/26 14:11:54] | ERROR | EXP:Development | EXCEPTION in go_to_pos after 0.000s: Serial port not open
[13/02/26 14:11:54] | ERROR | EXP:Development | EXCEPTION in go_into_dim after 0.001s: Serial port not open
[13/02/26 14:14:57] | ERROR | EXP:Development | EXCEPTION in go_to_pos after 0.000s: Serial port not open
[13/02/26 14:14:57] | ERROR | EXP:Development | EXCEPTION in go_into_dim after 0.016s: Serial port not open
[02/03/26 15:00:02] | ERROR | EXP:Segmentation_testing | EXCEPTION in go_to_vial after 0.001s: Required Z clearance (130.0) exceeds hard limit (122)
[02/03/26 15:15:06] | ERROR | EXP:Segmentation_testing | EXCEPTION in go_into_dim after 0.000s: Required Z clearance (130.0) exceeds hard limit (122)
[10/03/26 13:14:19] | ERROR | EXP:None | EXCEPTION in stop_flow after 0.000s: WriteFile failed (PermissionError(13, 'The device does not recognize the command.', None, 22))
[10/03/26 13:14:34] | ERROR | EXP:None | EXCEPTION in set_flow_rate after 0.000s: WriteFile failed (PermissionError(13, 'The device does not recognize the command.', None, 22))
[10/03/26 13:16:44] | ERROR | EXP:None | EXCEPTION in set_flow_rate after 0.000s: WriteFile failed (PermissionError(13, 'The device does not recognize the command.', None, 22))
[23/03/26 14:31:33] | ERROR | EXP:Segmentation_testing | EXCEPTION in move_z after 0.001s: Requested Z (175) exceeds max safe Z (127)
[23/03/26 15:00:45] | ERROR | EXP:Segmentation_testing | EXCEPTION in move_z after 0.001s: Requested Z (175) exceeds max safe Z (127)
[23/03/26 15:20:43] | ERROR | EXP:Segmentation_testing | EXCEPTION in move_z after 0.001s: Requested Z (135) exceeds max safe Z (127)
[23/03/26 15:48:59] | ERROR | EXP:Segmentation_testing | EXCEPTION in move_z after 0.001s: Requested Z (128) exceeds max safe Z (127)
[01/04/26 12:43:54] | ERROR | EXP:None | EXCEPTION in connect after 0.001s: could not open port 'COM10': PermissionError(13, 'Access is denied.', None, 5)
[01/04/26 12:44:07] | ERROR | EXP:None | EXCEPTION in connect after 0.000s: could not open port 'COM10': PermissionError(13, 'Access is denied.', None, 5)
[01/04/26 16:03:43] | ERROR | EXP:None | EXCEPTION in command after 0.001s: WriteFile failed (PermissionError(13, 'The device does not recognize the command.', None, 22))
[01/04/26 16:03:55] | ERROR | EXP:None | EXCEPTION in command after 0.001s: WriteFile failed (PermissionError(13, 'The device does not recognize the command.', None, 22))
[17/04/26 16:11:10] | ERROR | EXP:None | EXCEPTION in connect after 0.003s: could not open port 'COM10': PermissionError(13, 'Access is denied.', None, 5)
[17/04/26 16:11:21] | ERROR | EXP:None | EXCEPTION in connect after 0.001s: could not open port 'COM10': PermissionError(13, 'Access is denied.', None, 5)
[17/04/26 16:11:28] | ERROR | EXP:None | EXCEPTION in connect after 0.000s: could not open port 'COM10': PermissionError(13, 'Access is denied.', None, 5)
